Identifier,Age,Schooling,Choice,Wage,Choice_t_1,Experience_Blue,Experience_Military,Experience_White
3830.0,22.0,12.0,Blue,7722.485,Blue,4.0,,
3830.0,23.0,12.0,White,7178.261,Blue,4.0,,1.0
,,,,,,4.0,,1.0
,,,,,,4.0,,1.0
,,,,,,4.0,,1.0
3833.0,16.0,10.0,Schooling,,,,,
3833.0,17.0,11.0,Schooling,,Schooling,,,
3833.0,18.0,12.0,Blue,13701.29,Schooling,1.0,,
3833.0,19.0,12.0,Home,,Blue,1.0,,
3833.0,20.0,12.0,Home,,Home,1.0,,
3833.0,21.0,12.0,Blue,19543.45,Home,2.0,,
3833.0,22.0,12.0,Blue,17709.93,Blue,3.0,,
3833.0,23.0,12.0,White,32600.28,Blue,3.0,,1.0
,,,,,,3.0,,1.0
,,,,,,3.0,,1.0
,,,,,,3.0,,1.0
3844.0,16.0,10.0,Schooling,,,,,
3844.0,17.0,11.0,Schooling,,Schooling,,,
3844.0,18.0,12.0,White,20920.48,Schooling,,,1.0
3844.0,19.0,12.0,Blue,19011.4,White,1.0,,1.0
3844.0,20.0,12.0,White,,Blue,1.0,,2.0
3844.0,21.0,12.0,White,16707.63,White,1.0,,3.0
3844.0,22.0,12.0,White,18139.36,White,1.0,,4.0
3844.0,23.0,12.0,White,19288.37,White,1.0,,5.0
3844.0,24.0,12.0,White,25836.16,White,1.0,,6.0
3844.0,25.0,12.0,White,34013.04,White,1.0,,7.0
3844.0,26.0,12.0,Schooling,,White,1.0,,7.0
3852.0,16.0,10.0,Schooling,,,,,
3852.0,17.0,11.0,Schooling,,Schooling,,,
3852.0,18.0,12.0,White,,Schooling,,,1.0
3852.0,19.0,12.0,Blue,8351.646,White,1.0,,1.0
3852.0,20.0,12.0,Blue,24999.98,Blue,2.0,,1.0
3852.0,21.0,12.0,Blue,24742.02,Blue,3.0,,1.0
3852.0,22.0,12.0,White,25299.93,Blue,3.0,,2.0
3852.0,23.0,12.0,Blue,22492.23,White,4.0,,2.0
,,,,,,4.0,,2.0
,,,,,,4.0,,2.0
,,,,,,4.0,,2.0
3854.0,16.0,10.0,Schooling,,,,,
3854.0,17.0,11.0,Schooling,,Schooling,,,
3854.0,18.0,12.0,Schooling,,Schooling,,,
3854.0,19.0,13.0,Schooling,,Schooling,,,
3854.0,20.0,14.0,Schooling,,Schooling,,,
3854.0,21.0,15.0,Schooling,,Schooling,,,
3854.0,22.0,16.0,Schooling,,Schooling,,,
3854.0,23.0,17.0,Schooling,,Schooling,,,
3854.0,24.0,18.0,Schooling,,Schooling,,,
3854.0,25.0,19.0,White,29247.74,Schooling,,,1.0
,,,,,,,,1.0
3856.0,16.0,9.0,Schooling,,,,,
3856.0,17.0,10.0,Schooling,,Schooling,,,
3856.0,18.0,11.0,Schooling,,Schooling,,,
3856.0,19.0,12.0,Blue,,Schooling,1.0,,
3856.0,20.0,12.0,Blue,11989.43,Blue,2.0,,
3856.0,21.0,12.0,Blue,8192.251,Blue,3.0,,
3856.0,22.0,12.0,White,11452.14,Blue,3.0,,1.0
3856.0,23.0,12.0,Home,,White,3.0,,1.0
3856.0,24.0,12.0,Blue,,Home,4.0,,1.0
3856.0,25.0,12.0,White,9090.646,Blue,4.0,,2.0
3856.0,26.0,12.0,White,12674.69,White,4.0,,3.0
3857.0,16.0,10.0,Schooling,,,,,
3857.0,17.0,11.0,Schooling,,Schooling,,,
3857.0,18.0,12.0,Schooling,,Schooling,,,
3857.0,19.0,13.0,Schooling,,Schooling,,,
3857.0,20.0,14.0,Schooling,,Schooling,,,
3857.0,21.0,15.0,Home,,Schooling,,,
3857.0,22.0,15.0,Schooling,,Home,,,
3857.0,23.0,16.0,White,27542.19,Schooling,,,1.0
3857.0,24.0,16.0,White,30923.31,White,,,2.0
,,,,,,,,2.0
,,,,,,,,2.0
3860.0,16.0,10.0,Schooling,,,,,
3860.0,17.0,11.0,Schooling,,Schooling,,,
3860.0,18.0,12.0,Schooling,,Schooling,,,
3860.0,19.0,13.0,Schooling,,Schooling,,,
3860.0,20.0,14.0,Schooling,,Schooling,,,
3860.0,21.0,15.0,Schooling,,Schooling,,,
3860.0,22.0,16.0,Schooling,,Schooling,,,
3860.0,23.0,17.0,White,14372.61,Schooling,,,1.0
3860.0,24.0,17.0,Schooling,,White,,,1.0
3860.0,25.0,18.0,Blue,16021.76,Schooling,1.0,,1.0
3860.0,26.0,18.0,White,20766.99,Blue,1.0,,2.0
3861.0,16.0,9.0,Schooling,,,,,
3861.0,17.0,10.0,Schooling,,Schooling,,,
3861.0,18.0,11.0,Schooling,,Schooling,,,
3861.0,19.0,12.0,Schooling,,Schooling,,,
3861.0,20.0,13.0,Schooling,,Schooling,,,
3861.0,21.0,14.0,Schooling,,Schooling,,,
3861.0,22.0,15.0,Schooling,,Schooling,,,
3861.0,23.0,16.0,Home,,Schooling,,,
3861.0,24.0,16.0,White,15853.11,Home,,,1.0
,,,,,,,,1.0
,,,,,,,,1.0
3863.0,16.0,10.0,Schooling,,,,,
3863.0,17.0,11.0,Schooling,,Schooling,,,
3863.0,18.0,12.0,Schooling,,Schooling,,,
3863.0,19.0,13.0,Schooling,,Schooling,,,
3863.0,20.0,14.0,Schooling,,Schooling,,,
3863.0,21.0,15.0,Schooling,,Schooling,,,
3863.0,22.0,16.0,Schooling,,Schooling,,,
3863.0,23.0,17.0,Schooling,,Schooling,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3865.0,16.0,10.0,Schooling,,,,,
3865.0,17.0,11.0,Schooling,,Schooling,,,
3865.0,18.0,12.0,Schooling,,Schooling,,,
3865.0,19.0,13.0,Schooling,,Schooling,,,
3865.0,20.0,14.0,Schooling,,Schooling,,,
3865.0,21.0,15.0,Schooling,,Schooling,,,
3865.0,22.0,16.0,Schooling,,Schooling,,,
3865.0,23.0,17.0,Schooling,,Schooling,,,
3865.0,24.0,18.0,Schooling,,Schooling,,,
,,,,,,,,
,,,,,,,,
3868.0,16.0,10.0,Schooling,,,,,
3868.0,17.0,11.0,Schooling,,Schooling,,,
3868.0,18.0,12.0,Schooling,,Schooling,,,
3868.0,19.0,13.0,Schooling,,Schooling,,,
3868.0,20.0,14.0,Schooling,,Schooling,,,
3868.0,21.0,15.0,White,9191.368,Schooling,,,1.0
3868.0,22.0,15.0,White,8664.558,White,,,2.0
3868.0,23.0,15.0,Schooling,,White,,,2.0
3868.0,24.0,16.0,Home,,Schooling,,,2.0
3868.0,25.0,16.0,White,6120.051,Home,,,3.0
,,,,,,,,3.0
3871.0,16.0,10.0,Schooling,,,,,
3871.0,17.0,11.0,Schooling,,Schooling,,,
3871.0,18.0,12.0,Schooling,,Schooling,,,
3871.0,19.0,13.0,Schooling,,Schooling,,,
3871.0,20.0,14.0,Schooling,,Schooling,,,
3871.0,21.0,15.0,Schooling,,Schooling,,,
3871.0,22.0,16.0,Schooling,,Schooling,,,
3871.0,23.0,17.0,Home,,Schooling,,,
3871.0,24.0,17.0,Schooling,,Home,,,
3871.0,25.0,18.0,Schooling,,Schooling,,,
,,,,,,,,
3874.0,16.0,10.0,Schooling,,,,,
3874.0,17.0,11.0,Schooling,,Schooling,,,
3874.0,18.0,12.0,Schooling,,Schooling,,,
3874.0,19.0,13.0,Schooling,,Schooling,,,
3874.0,20.0,14.0,Schooling,,Schooling,,,
3874.0,21.0,15.0,Schooling,,Schooling,,,
3874.0,22.0,16.0,White,20984.35,Schooling,,,1.0
3874.0,23.0,16.0,White,21644.02,White,,,2.0
3874.0,24.0,16.0,White,22666.87,White,,,3.0
3874.0,25.0,16.0,White,29560.18,White,,,4.0
3874.0,26.0,16.0,White,31857.37,White,,,5.0
3875.0,16.0,10.0,Schooling,,,,,
3875.0,17.0,11.0,Schooling,,Schooling,,,
3875.0,18.0,12.0,Schooling,,Schooling,,,
3875.0,19.0,13.0,Schooling,,Schooling,,,
3875.0,20.0,14.0,Schooling,,Schooling,,,
3875.0,21.0,15.0,Schooling,,Schooling,,,
3875.0,22.0,16.0,Home,,Schooling,,,
3875.0,23.0,16.0,White,11792.99,Home,,,1.0
3875.0,24.0,16.0,White,18734.16,White,,,2.0
,,,,,,,,2.0
,,,,,,,,2.0
3880.0,16.0,10.0,Schooling,,,,,
3880.0,17.0,11.0,Schooling,,Schooling,,,
3880.0,18.0,12.0,Schooling,,Schooling,,,
3880.0,19.0,13.0,Home,,Schooling,,,
3880.0,20.0,13.0,Home,,Home,,,
3880.0,21.0,13.0,Schooling,,Home,,,
3880.0,22.0,14.0,Schooling,,Schooling,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3881.0,16.0,9.0,Home,,,,,
3881.0,17.0,9.0,Military,,Home,,1.0,
3881.0,18.0,9.0,Military,9704.354,Military,,2.0,
3881.0,19.0,9.0,Military,13184.8,Military,,3.0,
3881.0,20.0,9.0,Blue,11120.54,Military,1.0,3.0,
3881.0,21.0,9.0,Blue,11347.27,Blue,2.0,3.0,
3881.0,22.0,9.0,Blue,12629.88,Blue,3.0,3.0,
3881.0,23.0,9.0,Blue,10106.63,Blue,4.0,3.0,
,,,,,,4.0,3.0,
,,,,,,4.0,3.0,
,,,,,,4.0,3.0,
3884.0,16.0,10.0,Schooling,,,,,
3884.0,17.0,11.0,Schooling,,Schooling,,,
3884.0,18.0,12.0,Schooling,,Schooling,,,
3884.0,19.0,13.0,Schooling,,Schooling,,,
3884.0,20.0,14.0,White,15779.63,Schooling,,,1.0
3884.0,21.0,14.0,White,13947.11,White,,,2.0
3884.0,22.0,14.0,White,11679.88,White,,,3.0
3884.0,23.0,14.0,White,19527.35,White,,,4.0
3884.0,24.0,14.0,Blue,29218.58,White,1.0,,4.0
,,,,,,1.0,,4.0
,,,,,,1.0,,4.0
3885.0,16.0,10.0,Schooling,,,,,
3885.0,17.0,11.0,Schooling,,Schooling,,,
3885.0,18.0,12.0,Schooling,,Schooling,,,
3885.0,19.0,13.0,Schooling,,Schooling,,,
3885.0,20.0,14.0,Schooling,,Schooling,,,
3885.0,21.0,15.0,Schooling,,Schooling,,,
3885.0,22.0,16.0,White,29487.25,Schooling,,,1.0
3885.0,23.0,16.0,White,32226.93,White,,,2.0
3885.0,24.0,16.0,White,34427.63,White,,,3.0
3885.0,25.0,16.0,White,36561.59,White,,,4.0
,,,,,,,,4.0
3886.0,16.0,10.0,Schooling,,,,,
3886.0,17.0,11.0,Schooling,,Schooling,,,
3886.0,18.0,12.0,Schooling,,Schooling,,,
3886.0,19.0,13.0,Schooling,,Schooling,,,
3886.0,20.0,14.0,Schooling,,Schooling,,,
3886.0,21.0,15.0,Schooling,,Schooling,,,
3886.0,22.0,16.0,Schooling,,Schooling,,,
3886.0,23.0,17.0,Blue,21082.88,Schooling,1.0,,
,,,,,,1.0,,
,,,,,,1.0,,
,,,,,,1.0,,
3887.0,16.0,10.0,Schooling,,,,,
3887.0,17.0,11.0,Schooling,,Schooling,,,
3887.0,18.0,12.0,Schooling,,Schooling,,,
3887.0,19.0,13.0,Schooling,,Schooling,,,
3887.0,20.0,14.0,Schooling,,Schooling,,,
3887.0,21.0,15.0,Schooling,,Schooling,,,
3887.0,22.0,16.0,Schooling,,Schooling,,,
3887.0,23.0,17.0,Schooling,,Schooling,,,
3887.0,24.0,18.0,Schooling,,Schooling,,,
3887.0,25.0,19.0,Schooling,,Schooling,,,
,,,,,,,,
3888.0,16.0,10.0,Schooling,,,,,
3888.0,17.0,11.0,Schooling,,Schooling,,,
3888.0,18.0,12.0,Blue,8647.948,Schooling,1.0,,
3888.0,19.0,12.0,White,11330.27,Blue,1.0,,1.0
3888.0,20.0,12.0,Blue,12769.23,White,2.0,,1.0
3888.0,21.0,12.0,Military,13334.11,Blue,2.0,1.0,1.0
3888.0,22.0,12.0,Military,13931.0,Military,2.0,2.0,1.0
3888.0,23.0,12.0,White,10440.46,Military,2.0,2.0,2.0
3888.0,24.0,12.0,Schooling,,White,2.0,2.0,2.0
,,,,,,2.0,2.0,2.0
,,,,,,2.0,2.0,2.0
3890.0,16.0,10.0,Schooling,,,,,
3890.0,17.0,11.0,Schooling,,Schooling,,,
3890.0,18.0,12.0,Schooling,,Schooling,,,
3890.0,19.0,13.0,Schooling,,Schooling,,,
3890.0,20.0,14.0,Schooling,,Schooling,,,
3890.0,21.0,15.0,Schooling,,Schooling,,,
3890.0,22.0,16.0,White,21334.93,Schooling,,,1.0
3890.0,23.0,16.0,White,26331.01,White,,,2.0
3890.0,24.0,16.0,White,33734.2,White,,,3.0
,,,,,,,,3.0
,,,,,,,,3.0
3892.0,16.0,10.0,Schooling,,,,,
3892.0,17.0,11.0,Schooling,,Schooling,,,
3892.0,18.0,12.0,Schooling,,Schooling,,,
3892.0,19.0,13.0,Schooling,,Schooling,,,
3892.0,20.0,14.0,Home,,Schooling,,,
3892.0,21.0,14.0,Schooling,,Home,,,
3892.0,22.0,15.0,Home,,Schooling,,,
3892.0,23.0,15.0,Schooling,,Home,,,
3892.0,24.0,16.0,White,25478.97,Schooling,,,1.0
3892.0,25.0,16.0,White,26708.35,White,,,2.0
,,,,,,,,2.0
3894.0,16.0,10.0,Schooling,,,,,
3894.0,17.0,11.0,Schooling,,Schooling,,,
3894.0,18.0,12.0,Schooling,,Schooling,,,
3894.0,19.0,13.0,Schooling,,Schooling,,,
3894.0,20.0,14.0,Home,,Schooling,,,
3894.0,21.0,14.0,Schooling,,Home,,,
3894.0,22.0,15.0,Home,,Schooling,,,
3894.0,23.0,15.0,Schooling,,Home,,,
3894.0,24.0,16.0,Blue,4832.709,Schooling,1.0,,
3894.0,25.0,16.0,White,9836.384,Blue,1.0,,1.0
,,,,,,1.0,,1.0
3898.0,16.0,10.0,Schooling,,,,,
3898.0,17.0,11.0,Schooling,,Schooling,,,
3898.0,18.0,12.0,Schooling,,Schooling,,,
3898.0,19.0,13.0,Schooling,,Schooling,,,
3898.0,20.0,14.0,Schooling,,Schooling,,,
3898.0,21.0,15.0,Schooling,,Schooling,,,
3898.0,22.0,16.0,Home,,Schooling,,,
3898.0,23.0,16.0,Schooling,,Home,,,
3898.0,24.0,17.0,White,29990.25,Schooling,,,1.0
,,,,,,,,1.0
,,,,,,,,1.0
3902.0,16.0,10.0,Schooling,,,,,
3902.0,17.0,11.0,Schooling,,Schooling,,,
3902.0,18.0,12.0,Schooling,,Schooling,,,
3902.0,19.0,13.0,Schooling,,Schooling,,,
3902.0,20.0,14.0,Schooling,,Schooling,,,
3902.0,21.0,15.0,Schooling,,Schooling,,,
3902.0,22.0,16.0,Home,,Schooling,,,
3902.0,23.0,16.0,Home,,Home,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3904.0,16.0,10.0,Schooling,,,,,
3904.0,17.0,11.0,Schooling,,Schooling,,,
3904.0,18.0,12.0,Schooling,,Schooling,,,
3904.0,19.0,13.0,Schooling,,Schooling,,,
3904.0,20.0,14.0,Schooling,,Schooling,,,
3904.0,21.0,15.0,Schooling,,Schooling,,,
3904.0,22.0,16.0,White,,Schooling,,,1.0
3904.0,23.0,16.0,Schooling,,White,,,1.0
3904.0,24.0,17.0,Schooling,,Schooling,,,1.0
3904.0,25.0,18.0,White,20070.85,Schooling,,,2.0
,,,,,,,,2.0
3905.0,16.0,9.0,Schooling,,,,,
3905.0,17.0,10.0,Schooling,,Schooling,,,
3905.0,18.0,11.0,Blue,,Schooling,1.0,,
3905.0,19.0,11.0,Blue,12486.67,Blue,2.0,,
3905.0,20.0,11.0,Blue,,Blue,3.0,,
3905.0,21.0,11.0,White,,Blue,3.0,,1.0
3905.0,22.0,11.0,White,,White,3.0,,2.0
3905.0,23.0,11.0,Home,,White,3.0,,2.0
3905.0,24.0,11.0,Blue,12524.45,Home,4.0,,2.0
3905.0,25.0,11.0,Blue,9601.325,Blue,5.0,,2.0
3905.0,26.0,11.0,Blue,18717.12,Blue,6.0,,2.0
3909.0,16.0,10.0,Schooling,,,,,
3909.0,17.0,11.0,Schooling,,Schooling,,,
3909.0,18.0,12.0,Blue,,Schooling,1.0,,
3909.0,19.0,12.0,Schooling,,Blue,1.0,,
3909.0,20.0,13.0,Schooling,,Schooling,1.0,,
3909.0,21.0,14.0,Home,,Schooling,1.0,,
3909.0,22.0,14.0,Blue,10033.78,Home,2.0,,
3909.0,23.0,14.0,White,10182.3,Blue,2.0,,1.0
3909.0,24.0,14.0,White,14017.17,White,2.0,,2.0
3909.0,25.0,14.0,White,,White,2.0,,3.0
,,,,,,2.0,,3.0
3910.0,16.0,11.0,Schooling,,,,,
3910.0,17.0,12.0,Schooling,,Schooling,,,
3910.0,18.0,13.0,Schooling,,Schooling,,,
3910.0,19.0,14.0,Schooling,,Schooling,,,
3910.0,20.0,15.0,Schooling,,Schooling,,,
3910.0,21.0,16.0,Home,,Schooling,,,
3910.0,22.0,16.0,Home,,Home,,,
3910.0,23.0,16.0,Home,,Home,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3920.0,16.0,10.0,Schooling,,,,,
3920.0,17.0,11.0,Schooling,,Schooling,,,
3920.0,18.0,12.0,Blue,11344.54,Schooling,1.0,,
3920.0,19.0,12.0,Blue,15314.72,Blue,2.0,,
3920.0,20.0,12.0,Blue,,Blue,3.0,,
3920.0,21.0,12.0,Blue,,Blue,4.0,,
3920.0,22.0,12.0,Home,,Blue,4.0,,
3920.0,23.0,12.0,Blue,15201.54,Home,5.0,,
3920.0,24.0,12.0,White,9095.971,Blue,5.0,,1.0
3920.0,25.0,12.0,Home,,White,5.0,,1.0
,,,,,,5.0,,1.0
3925.0,16.0,11.0,Schooling,,,,,
3925.0,17.0,12.0,Schooling,,Schooling,,,
3925.0,18.0,13.0,Home,,Schooling,,,
3925.0,19.0,13.0,Schooling,,Home,,,
3925.0,20.0,14.0,Blue,,Schooling,1.0,,
3925.0,21.0,14.0,Schooling,,Blue,1.0,,
3925.0,22.0,15.0,Schooling,,Schooling,1.0,,
3925.0,23.0,16.0,Blue,14296.08,Schooling,2.0,,
3925.0,24.0,16.0,Home,,Blue,2.0,,
3925.0,25.0,16.0,Home,,Home,2.0,,
,,,,,,2.0,,
3926.0,16.0,10.0,Schooling,,,,,
3926.0,17.0,11.0,Schooling,,Schooling,,,
3926.0,18.0,12.0,Schooling,,Schooling,,,
3926.0,19.0,13.0,Schooling,,Schooling,,,
3926.0,20.0,14.0,Schooling,,Schooling,,,
3926.0,21.0,15.0,Schooling,,Schooling,,,
3926.0,22.0,16.0,Schooling,,Schooling,,,
3926.0,23.0,17.0,Schooling,,Schooling,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3930.0,16.0,11.0,Schooling,,,,,
3930.0,17.0,12.0,Blue,17931.34,Schooling,1.0,,
3930.0,18.0,12.0,Blue,23839.09,Blue,2.0,,
3930.0,19.0,12.0,Home,,Blue,2.0,,
3930.0,20.0,12.0,Home,,Home,2.0,,
3930.0,21.0,12.0,White,16781.86,Home,2.0,,1.0
3930.0,22.0,12.0,White,16914.51,White,2.0,,2.0
3930.0,23.0,12.0,Blue,13592.36,White,3.0,,2.0
3930.0,24.0,12.0,Blue,16774.24,Blue,4.0,,2.0
3930.0,25.0,12.0,White,18964.83,Blue,4.0,,3.0
3930.0,26.0,12.0,Blue,17062.07,White,5.0,,3.0
3961.0,16.0,8.0,Blue,6498.893,,1.0,,
3961.0,17.0,8.0,Blue,13889.63,Blue,2.0,,
3961.0,18.0,8.0,Blue,15908.24,Blue,3.0,,
3961.0,19.0,8.0,Blue,17160.18,Blue,4.0,,
3961.0,20.0,8.0,Blue,17944.17,Blue,5.0,,
3961.0,21.0,8.0,Blue,17837.81,Blue,6.0,,
3961.0,22.0,8.0,Blue,20979.5,Blue,7.0,,
3961.0,23.0,8.0,Blue,16829.62,Blue,8.0,,
3961.0,24.0,8.0,Blue,18919.49,Blue,9.0,,
3961.0,25.0,8.0,Blue,19987.0,Blue,10.0,,
,,,,,,10.0,,
3963.0,16.0,10.0,Schooling,,,,,
3963.0,17.0,11.0,Schooling,,Schooling,,,
3963.0,18.0,12.0,Blue,10456.71,Schooling,1.0,,
3963.0,19.0,12.0,Blue,14412.72,Blue,2.0,,
3963.0,20.0,12.0,Blue,14671.05,Blue,3.0,,
3963.0,21.0,12.0,Home,,Blue,3.0,,
3963.0,22.0,12.0,Blue,14109.04,Home,4.0,,
3963.0,23.0,12.0,Blue,15118.21,Blue,5.0,,
3963.0,24.0,12.0,Blue,16827.56,Blue,6.0,,
3963.0,25.0,12.0,Blue,15112.12,Blue,7.0,,
,,,,,,7.0,,
3965.0,16.0,10.0,Schooling,,,,,
3965.0,17.0,11.0,Schooling,,Schooling,,,
3965.0,18.0,12.0,Schooling,,Schooling,,,
3965.0,19.0,13.0,Schooling,,Schooling,,,
3965.0,20.0,14.0,Schooling,,Schooling,,,
3965.0,21.0,15.0,Blue,22252.76,Schooling,1.0,,
3965.0,22.0,15.0,White,25455.5,Blue,1.0,,1.0
3965.0,23.0,15.0,White,29424.27,White,1.0,,2.0
3965.0,24.0,15.0,White,34563.7,White,1.0,,3.0
3965.0,25.0,15.0,White,37775.46,White,1.0,,4.0
,,,,,,1.0,,4.0
3968.0,16.0,10.0,Schooling,,,,,
3968.0,17.0,11.0,Schooling,,Schooling,,,
3968.0,18.0,12.0,Schooling,,Schooling,,,
3968.0,19.0,13.0,Schooling,,Schooling,,,
3968.0,20.0,14.0,Schooling,,Schooling,,,
3968.0,21.0,15.0,Schooling,,Schooling,,,
3968.0,22.0,16.0,White,13649.67,Schooling,,,1.0
3968.0,23.0,16.0,White,19604.57,White,,,2.0
3968.0,24.0,16.0,White,22985.9,White,,,3.0
3968.0,25.0,16.0,White,19675.03,White,,,4.0
,,,,,,,,4.0
3971.0,16.0,11.0,Schooling,,,,,
3971.0,17.0,12.0,Schooling,,Schooling,,,
3971.0,18.0,13.0,Schooling,,Schooling,,,
3971.0,19.0,14.0,Schooling,,Schooling,,,
3971.0,20.0,15.0,Schooling,,Schooling,,,
3971.0,21.0,16.0,Home,,Schooling,,,
3971.0,22.0,16.0,Military,21134.85,Home,,1.0,
3971.0,23.0,16.0,Schooling,,Military,,1.0,
3971.0,24.0,17.0,White,33898.09,Schooling,,1.0,1.0
,,,,,,,1.0,1.0
,,,,,,,1.0,1.0
3989.0,16.0,9.0,Schooling,,,,,
3989.0,17.0,10.0,Schooling,,Schooling,,,
3989.0,18.0,11.0,Schooling,,Schooling,,,
3989.0,19.0,12.0,Blue,,Schooling,1.0,,
3989.0,20.0,12.0,Blue,,Blue,2.0,,
3989.0,21.0,12.0,Blue,12231.75,Blue,3.0,,
3989.0,22.0,12.0,Blue,13021.63,Blue,4.0,,
3989.0,23.0,12.0,Blue,18345.06,Blue,5.0,,
3989.0,24.0,12.0,Blue,25306.5,Blue,6.0,,
,,,,,,6.0,,
,,,,,,6.0,,
3994.0,16.0,9.0,Schooling,,,,,
3994.0,17.0,10.0,Schooling,,Schooling,,,
3994.0,18.0,11.0,Schooling,,Schooling,,,
3994.0,19.0,12.0,Military,5833.542,Schooling,,1.0,
3994.0,20.0,12.0,Home,,Military,,1.0,
3994.0,21.0,12.0,Blue,,Home,1.0,1.0,
3994.0,22.0,12.0,Blue,,Blue,2.0,1.0,
3994.0,23.0,12.0,Blue,,Blue,3.0,1.0,
,,,,,,3.0,1.0,
,,,,,,3.0,1.0,
,,,,,,3.0,1.0,
3999.0,16.0,10.0,Schooling,,,,,
3999.0,17.0,11.0,Blue,,Schooling,1.0,,
3999.0,18.0,11.0,Blue,15736.38,Blue,2.0,,
3999.0,19.0,11.0,Blue,16516.89,Blue,3.0,,
3999.0,20.0,11.0,Blue,15840.75,Blue,4.0,,
3999.0,21.0,11.0,Blue,,Blue,5.0,,
3999.0,22.0,11.0,Blue,18220.84,Blue,6.0,,
3999.0,23.0,11.0,Blue,19904.45,Blue,7.0,,
,,,,,,7.0,,
,,,,,,7.0,,
,,,,,,7.0,,
4009.0,16.0,11.0,Schooling,,,,,
4009.0,17.0,12.0,Military,9823.129,Schooling,,1.0,
4009.0,18.0,12.0,Military,13271.87,Military,,2.0,
4009.0,19.0,12.0,Schooling,,Military,,2.0,
4009.0,20.0,13.0,Blue,,Schooling,1.0,2.0,
4009.0,21.0,13.0,White,10524.9,Blue,1.0,2.0,1.0
4009.0,22.0,13.0,Blue,10854.52,White,2.0,2.0,1.0
4009.0,23.0,13.0,Blue,6147.737,Blue,3.0,2.0,1.0
,,,,,,3.0,2.0,1.0
,,,,,,3.0,2.0,1.0
,,,,,,3.0,2.0,1.0
4010.0,16.0,10.0,Schooling,,,,,
4010.0,17.0,11.0,Schooling,,Schooling,,,
4010.0,18.0,12.0,Schooling,,Schooling,,,
4010.0,19.0,13.0,Schooling,,Schooling,,,
4010.0,20.0,14.0,Schooling,,Schooling,,,
4010.0,21.0,15.0,Schooling,,Schooling,,,
4010.0,22.0,16.0,Home,,Schooling,,,
4010.0,23.0,16.0,White,19018.29,Home,,,1.0
,,,,,,,,1.0
,,,,,,,,1.0
,,,,,,,,1.0
4013.0,16.0,7.0,Schooling,,,,,
4013.0,17.0,8.0,Schooling,,Schooling,,,
4013.0,18.0,9.0,Schooling,,Schooling,,,
4013.0,19.0,10.0,Schooling,,Schooling,,,
4013.0,20.0,11.0,Home,,Schooling,,,
4013.0,21.0,11.0,Schooling,,Home,,,
4013.0,22.0,12.0,Blue,10444.81,Schooling,1.0,,
4013.0,23.0,12.0,Blue,11908.54,Blue,2.0,,
4013.0,24.0,12.0,Blue,14641.64,Blue,3.0,,
4013.0,25.0,12.0,Blue,10587.09,Blue,4.0,,
,,,,,,4.0,,
4014.0,16.0,9.0,Schooling,,,,,
4014.0,17.0,10.0,Schooling,,Schooling,,,
4014.0,18.0,11.0,Blue,,Schooling,1.0,,
4014.0,19.0,11.0,Home,,Blue,1.0,,
4014.0,20.0,11.0,Blue,6085.984,Home,2.0,,
4014.0,21.0,11.0,Blue,,Blue,3.0,,
4014.0,22.0,11.0,Blue,6306.541,Blue,4.0,,
4014.0,23.0,11.0,Blue,9749.753,Blue,5.0,,
,,,,,,5.0,,
,,,,,,5.0,,
,,,,,,5.0,,
4022.0,16.0,11.0,Blue,,,1.0,,
4022.0,17.0,11.0,Blue,,Blue,2.0,,
4022.0,18.0,11.0,Blue,19495.42,Blue,3.0,,
4022.0,19.0,11.0,Blue,,Blue,4.0,,
4022.0,20.0,11.0,Blue,12455.29,Blue,5.0,,
4022.0,21.0,11.0,Blue,20287.62,Blue,6.0,,
4022.0,22.0,11.0,Blue,23876.77,Blue,7.0,,
4022.0,23.0,11.0,Blue,27236.94,Blue,8.0,,
,,,,,,8.0,,
,,,,,,8.0,,
,,,,,,8.0,,
4025.0,16.0,9.0,Home,,,,,
4025.0,17.0,9.0,Blue,8731.116,Home,1.0,,
4025.0,18.0,9.0,Blue,,Blue,2.0,,
4025.0,19.0,9.0,Blue,12180.21,Blue,3.0,,
4025.0,20.0,9.0,Blue,11622.99,Blue,4.0,,
4025.0,21.0,9.0,Blue,12141.91,Blue,5.0,,
4025.0,22.0,9.0,White,12031.0,Blue,5.0,,1.0
4025.0,23.0,9.0,Blue,9435.466,White,6.0,,1.0
4025.0,24.0,9.0,Home,,Blue,6.0,,1.0
4025.0,25.0,9.0,Blue,12143.23,Home,7.0,,1.0
,,,,,,7.0,,1.0
4029.0,16.0,9.0,Home,,,,,
4029.0,17.0,9.0,Blue,20885.16,Home,1.0,,
4029.0,18.0,9.0,Home,,Blue,1.0,,
4029.0,19.0,9.0,Blue,11254.93,Home,2.0,,
4029.0,20.0,9.0,Blue,,Blue,3.0,,
4029.0,21.0,9.0,Blue,27815.02,Blue,4.0,,
4029.0,22.0,9.0,Blue,31233.09,Blue,5.0,,
4029.0,23.0,9.0,Blue,30319.93,Blue,6.0,,
